0,69.26037828369117,135.3338464686495,83.93151970505478,48.5,84.34008536870235,143.44772567036398,196.3600010185374,123.99294334759539,214.32743641447308,158.5,183.7695567824007,187.6439447464266,232.34887561595818,239.5688836222267,252.5173261382276,299.31338092374017,258.0,257.5237853092409,308.5,308.51985349406607,314.96745863660266,327.0236994469973,361.5307732406745,371.94759039413066,384.23717935670936,440.01732920420307,465.64202988991445,413.5,415.28845396904546,376.95544829594917,485.1993816978748,458.5018429624902,460.11357293607415,464.52923481735786,487.4551261398325,541.7144081524876,392.74146712563976,404.300704921473
69.26037828369117,0,66.09273787641122,143.91837964624256,81.038571063414,42.5,78.50000000000001,129.1559135308949,96.01171803483156,153.28486552820536,167.3835416043047,154.3769736715939,155.05241049400038,229.26185901715095,225.06721218338313,227.40712389896672,256.09080420819487,261.27571643763605,259.8893995529637,310.2696407965175,309.51009676584056,302.54999586845145,305.06802520093777,325.24836663694407,364.45741863762356,364.74513019367373,400.2702212256115,421.2131289501788,413.300435518764,408.63981695375696,363.5431336169066,448.75365179572634,457.92831316702836,453.5267357058457,452.53465060700046,462.67537215633166,502.92792724206515,369.108466443131,375.73429441561495
135.3338464686495,66.09273787641122,0,207.203402481716,140.52046114356443,76.66159403508384,39.0,70.23175919767353,112.7674598454714,106.85738158873257,201.06217943710845,154.80633061990713,151.63442880823604,247.31002810238002,232.75416215397738,223.94474764995047,229.32782212370134,282.80249291687653,280.7066974619594,328.0640181428009,326.6393270872324,307.43007335002216,300.17203400716727,303.7486625484958,371.6688848962205,360.07646410172384,372.6070316030013,387.68318250860455,425.9589182069088,415.3652007571169,365.0317246486941,423.82365436582234,469.2320214989595,459.25292595692844,453.0443245423123,450.03472088273367,474.51369843240565,360.005013853974,361.17421004274377
83.93151970505478,143.91837964624256,207.203402481716,0,68.5,137.5,203.5,257.0821853026771,148.9404243313413,262.50952363676254,129.58491424544758,195.40278913055462,202.36415196373096,205.05730906261303,225.23376745062006,249.75287786129712,316.07752213657966,220.41438247083605,221.05429197371402,268.8721815286959,269.785099662676,291.58875149772155,314.52980780841744,365.58036052282677,339.6825135328576,365.77726829315134,445.8376946827175,477.42852868256625,371.37211796256327,380.3603554525629,351.4521446797558,485.1848513711037,415.47062471370947,423.73222676591405,434.2552360075812,472.07626502504866,543.6441851063985,379.0561435988078,396.4136223693631
48.5,81.038571063414,140.52046114356443,68.5,0,69.0,135.0,188.61203567110982,88.50141241810776,195.94514538513067,110.0,144.04513181638595,149.2816130673835,184.20437019788645,193.23172617352463,209.06996436599877,263.41649530733645,209.5,209.02930416570783,260.0,260.02355662516425,267.64201837529174,281.7308112365419,321.14210250292626,323.814391279943,337.98855010192284,400.6419848193646,428.6271689942204,365.0,367.0248629180318,329.5544871489387,444.0124885631034,410.00206097042974,411.80365467052377,416.731520286143,442.1427936764321,501.3304798234394,347.50051798522543,360.5132591181634
84.34008536870235,42.5,76.66159403508384,137.5,69.0,0,66.00000000000001,119.67664768032235,53.52102390649865,130.92937027267794,129.84991336154215,112.58774356030055,113.8859078200635,187.72919325453887,182.5828579029258,185.45956432602767,219.39974931617402,220.5702835832606,219.02340057628547,269.0,268.12357225727095,260.0581665704809,262.98336449288956,286.1472523020272,322.08377792121104,322.527921271942,362.58102542742085,385.57651640109,371.46466857562643,366.2720983094399,321.0488436359801,409.9976707250908,415.983280914029,411.1328860599697,410.0382421189516,421.20333569429386,465.0594048076009,327.33745584640934,334.79099450254034
143.44772567036398,78.50000000000001,39.0,203.5,135.0,66.00000000000001,0,53.89341332667657,83.80035799446206,75.66042558696059,174.14074767268,117.74548823628021,113.8859078200635,213.08742337360036,196.00637744726572,185.45956432602767,191.62006679886113,249.22931208026074,246.92762097424418,292.95904150580503,291.36274641758854,269.65209066499,261.34699156485425,265.44726406576507,334.0340701186033,321.19504977505494,335.542843762164,352.2090998256575,389.16577444580093,377.5410573699237,326.6330662991731,386.29275167934486,432.062136734984,421.20333569429386,414.4250957652058,411.1328860599697,437.79247366760427,321.00562300371,322.31631978539343
196.3600010185374,129.1559135308949,70.23175919767353,257.0821853026771,188.61203567110982,119.67664768032235,53.89341332667657,0,127.01574705523723,47.0,215.04534405562003,140.8279091657616,134.12121383286092,240.22541497518534,215.87264764207623,196.10775099419197,177.5,277.0221110308706,274.28315661009884,315.9026748857945,313.8267834331544,282.6433264734903,265.8237197843714,253.5,346.69447644864493,323.64326039638155,315.5986375129018,326.2058399231994,405.03641811570475,388.6158128537746,334.4898503691854,368.16122826826836,445.91063005943244,430.4790935690141,419.2677664691146,404.1549826489833,415.70692801539883,319.3421519311223,315.4450982342252
123.99294334759539,96.01171803483156,112.7674598454714,148.9404243313413,88.50141241810776,53.52102390649865,83.80035799446206,127.01574705523723,0,118.00000000000001,90.34655499796325,60.815294129026455,63.81614215854794,136.78907120088212,129.18978287774928,132.79024813592298,175.93819937694033,171.1906831576999,169.3199633829396,218.20288724029294,217.0973284036448,206.61861000403619,209.9672593525,237.8366035748072,268.9510364360026,269.29455991534627,316.04192759822234,341.98866940294965,319.37830233126357,313.1393459787511,267.53141871563423,361.68009345276386,363.6584798956295,357.9333038430484,356.5235756580482,368.9407133944423,417.87109256324493,274.7271555561991,283.4029110647948
214.32743641447308,153.28486552820536,106.85738158873257,262.50952363676254,195.94514538513067,130.92937027267794,75.66042558696059,47.0,118.00000000000001,0,196.78541612629732,110.96170510586074,102.77402395547234,208.2624546095623,179.627392120467,155.31661211860114,130.5,244.67989292134325,241.67178155506696,279.59703145777496,277.2494364286427,241.38610150545122,221.4548486712359,206.5,304.7015917254125,278.3443191444726,269.48933188532715,281.8372757461298,364.09408124824,345.73436334851067,290.73950539959304,321.7988346778155,403.8765776818458,386.77157341252473,374.25320305910543,357.24116504120855,370.2597061523168,273.1765180245184,268.6105172922311
158.5,167.3835416043047,201.06217943710845,129.58491424544758,110.0,129.84991336154215,174.14074767268,215.04534405562003,90.34655499796325,196.78541612629732,0,93.0,102.00490184299969,76.68930825088984,96.3768644437035,125.14092056557679,202.50493821139275,99.5,99.06184936694852,150.0,150.04082777697542,162.88723092986754,185.12765865747883,240.89883768918438,215.2574272818478,236.46196311457788,320.7397699070073,355.07921651372385,255.0,257.8899959284966,223.79937444059132,357.4648094568191,300.0028166534441,302.4603279770754,309.13615123437114,342.62260579243747,416.2117850325721,249.47266383313422,267.3009726880918
183.7695567824007,154.3769736715939,154.80633061990713,195.40278913055462,144.04513181638595,112.58774356030055,117.74548823628021,140.8279091657616,60.815294129026455,110.96170510586074,93.0,0,9.055385138137417,99.39944667854041,78.2719617743161,73.05648499620003,120.81494112898454,136.19563135431326,133.45879513917396,176.49079296099274,174.6718351652607,152.87331356387878,150.79870689100753,177.82083679929076,216.93584305042816,210.67097569432767,256.8131616564852,284.7266232722188,271.4295488704205,260.7589883398078,211.8007554283034,301.4300748100627,314.4717634383094,304.91023269152515,300.56373700098953,308.6361125986394,358.07855283443047,214.7766514312019,222.65715798060478
