1.3,458.5
70.3,452.5
136.3,449.0
-67.2,410.0
1.3,410.0
70.3,410.0
136.3,410.0
189.8,403.5
71.8,356.5
189.8,356.5
1.3,300.0
94.3,300.0
103.3,301.0
26.3,227.5
64.8,227.5
103.3,227.5
189.8,226.0
1.3,200.5
4.8,201.0
1.3,150.0
4.8,150.0
64.8,150.0
109.8,150.0
189.8,150.0
43.9,89.0
109.8,89.9
246.3,93.0
289.8,93.0
1.3,45.0
39.8,45.0
75.9,89.0
246.3,39.7
0,0.0
39.8,0.0
75.9,0.0
166.8,0.0
289.8,0.0
134.4,89.0
165.4,89.0
